filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
000000107375.jpg,221202,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[230.76,243.36,255.97,263.73,262.76,253.06,248.21,246.27,256.94,264.7,271.48,281.18,287.97,278.27,279.24,287,290.88,287,280.21,293.79,307.36,322.88,326.76,330.64,340.33,345.18,349.06,356.82,359.73,354.88,350.03,355.85,354.88,345.18,345.18,331.61,323.85,316.65,321.5,309.86,305.01,300.16,278.83,254.59,244.89,235.19,230.34],""all_points_y"":[149.24,175.42,188.03,200.63,227.78,245.24,262.69,312.15,340.27,366.45,386.81,391.66,383.9,345.12,327.66,341.24,389.72,414.94,449.84,446.94,423.66,327.66,300.51,276.27,305.36,334.45,344.15,336.39,329.6,314.09,305.36,279.18,250.09,236.51,227.78,218.09,206.45,195.44,187.68,185.74,191.56,189.62,177.98,169.26,158.59,139.2,147.92]}","{""category"":""dog""}"
000000102598.jpg,132875,"{""width"":500,""height"":333}",1,0,"{""name"":""polygon"",""all_points_x"":[309.31,309.31,309.99,309.99,307.96,307.96,309.99,309.31,309.31,314.73,315.4,322.17,323.52,324.88,328.94,329.62,335.71,341.8,345.18,345.18,347.21,349.92,353.3,360.07,364.13,363.46,360.75,360.75,353.98,353.3,348.57,348.57,346.54,343.83,343.83,340.45,340.45,340.45,336.38,332.32,328.26,331.65,327.59,327.59,318.11,318.11,316.08,312.02,309.99],""all_points_y"":[106.94,106.94,121.15,127.24,138.07,138.07,155.67,162.44,173.95,176.65,163.79,170.56,179.36,185.45,184.1,191.54,196.96,198.99,190.19,185.45,186.13,190.87,192.9,195.6,192.22,186.13,180.04,180.04,165.82,160.41,154.99,154.99,153.64,147.55,146.87,140.78,140.78,140.78,134.01,127.92,121.15,117.09,115.06,115.06,111.68,111.68,111.68,107.62,106.94]}","{""category"":""dog""}"
000000218561.jpg,126623,"{""width"":426,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[0,0,0,14.22,23.27,18.1,25.86,43.96,64.65,80.16,116.36,139.64,135.76,147.39,148.69,134.46,129.29,125.41,117.66,122.83,131.88,148.69,164.2,171.96,191.35,222.38,246.95,267.64,293.49,314.18,320.65,321.94,321.94,320.65,314.18,307.72,302.55,293.49,281.86,259.88,259.88,252.12,253.41,253.41,259.88,266.34,258.59,250.83,249.54,252.12,253.41,262.46,257.29,253.41,253.41,253.41,253.41,246.95,240.48,240.48,237.9,232.73,232.73,226.26,218.51,208.16,200.4,196.53,183.6,178.42,165.49,149.98,134.46,116.36,87.92,62.06,29.74,10.34],""all_points_y"":[493.9,464.16,411.15,376.24,358.14,324.53,293.49,257.29,237.9,201.7,173.25,165.49,130.59,108.61,91.8,100.85,115.07,103.43,86.63,80.16,64.65,54.3,38.79,18.1,11.64,11.64,15.52,19.39,31.03,53.01,76.28,87.92,99.56,113.78,142.22,146.1,144.81,151.27,151.27,148.69,149.98,170.67,181.01,196.53,214.63,224.97,231.43,235.31,243.07,249.54,261.17,267.64,277.98,280.57,287.03,294.79,306.42,312.89,315.47,327.11,342.63,359.43,367.19,384,391.76,399.52,409.86,421.49,446.06,464.16,477.09,502.95,496.48,496.48,496.48,499.07,495.19,495.19]}","{""category"":""dog""}"
000000034773.jpg,100942,"{""width"":480,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[272.26,374.19,415.48,423.23,381.94,237.42,162.58,99.35,52.9,27.1,12.9,16.77,38.71,33.55,70.97,92.9,156.13,206.45],""all_points_y"":[491.1,476.9,365.94,287.23,214.97,190.45,196.9,198.19,233.03,190.45,253.68,298.84,376.26,420.13,435.61,411.1,471.74,493.68]}","{""category"":""dog""}"
000000178616.jpg,181608,"{""width"":425,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[80.16,113.78,124.12,134.46,143.52,143.52,160.32,170.67,186.18,205.58,214.63,239.19,241.78,261.17,270.22,289.62,290.91,305.13,310.3,310.3,303.84,307.72,312.89,302.55,325.82,325.82,319.35,299.96,272.81,234.02,214.63,206.87,217.21,215.92,192.65,186.18,160.32,139.64,104.73],""all_points_y"":[475.8,440.89,394.34,345.21,315.47,284.44,256,244.36,222.38,206.87,164.2,195.23,200.4,206.87,214.63,205.58,186.18,179.72,213.33,231.43,235.31,261.17,287.03,311.6,342.63,374.95,404.69,421.49,425.37,411.15,427.96,452.53,478.38,490.02,490.02,457.7,482.26,506.83,493.9]}","{""category"":""dog""}"
000000093360.jpg,155303,"{""width"":426,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[318.05,344.02,357,375.17,364.79,283,240.16,283,292.09,280.41,259.63,240.16,186.94,102.56,63.61,53.23,72.7,81.78,98.66,115.54,157.08,150.59,170.06,188.24,136.31,120.73,128.52,137.61,189.53,219.39,219.39,237.57,271.32,306.37,332.33,321.95,315.46],""all_points_y"":[607.22,612.41,525.44,502.07,421.58,300.85,232.05,171.03,151.56,84.06,82.76,90.55,81.46,165.84,224.26,278.78,329.41,372.25,394.32,374.85,387.83,447.55,515.05,543.61,561.78,582.56,586.45,595.54,573.47,542.31,516.35,517.65,499.47,512.45,531.93,583.85,608.52]}","{""category"":""dog""}"
000000418110.jpg,126006,"{""width"":640,""height"":427}",1,0,"{""name"":""polygon"",""all_points_x"":[119.66,139.46,151.52,158.4,156.68,160.13,179.06,191.12,188.53,186.81,192.84,199.73,209.2,218.67,207.47,191.12,181.65,190.26,174.76,175.62,167.01,143.77,147.21,129.99,125.69,98.14,105.89,90.39,85.23,90.39,101.58,92.11,116.22,122.25],""all_points_y"":[282.03,290.64,288.91,282.89,331.1,345.73,353.48,347.45,326.79,314.74,288.91,267.39,261.37,235.54,189.05,146.87,121.9,102.96,110.71,99.52,108.13,88.33,114.15,95.21,107.27,126.21,168.39,200.24,248.45,283.75,312.16,337.98,333.68,309.58]}","{""category"":""dog""}"
000000245462.jpg,251075,"{""width"":550,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[343.92,310.3,303.84,347.8,380.12,412.44,422.79,417.62,462.87,490.02,530.1,442.18,351.68,355.56,343.92,336.16,341.33],""all_points_y"":[574.06,554.67,512,512,501.66,501.66,523.64,537.86,570.18,599.92,638.71,638.71,640,624.48,607.68,586.99,574.06]}","{""category"":""dog""}"
000000407286.jpg,142293,"{""width"":640,""height"":457}",3,0,"{""name"":""polygon"",""all_points_x"":[275.12,278.82,285.28,281.59,302.82,305.59,329.59,346.21,362.83,387.76,398.84,409.92,414.53,406.22,397.91,391.45,364.68,360.06,359.14,342.52,323.13,324.98,320.36,300.05,298.2,290.82,284.36,273.28,260.35,258.51,261.27,268.66,272.35],""all_points_y"":[324.05,300.05,279.74,246.5,237.27,238.19,230.81,239.12,241.89,255.74,263.12,286.2,304.67,324.98,349.91,359.14,370.22,379.45,380.37,372.06,366.52,360.98,350.83,343.44,345.29,346.21,346.21,347.14,347.14,337.9,331.44,324.98,320.36]}","{""category"":""dog""}"
000000407286.jpg,142293,"{""width"":640,""height"":457}",3,1,"{""name"":""polygon"",""all_points_x"":[122.21,105.78,80.1,69.83,90.37,109.89,118.1,162.26,172.53,175.61,168.42,168.42,160.21,151.99,143.78,144.8,141.72,131.45,123.24],""all_points_y"":[200.52,229.27,260.08,279.59,279.59,293.97,300.13,306.29,314.51,302.18,284.73,281.65,264.19,244.67,234.41,220.03,217.97,219,208.73]}","{""category"":""dog""}"
000000407286.jpg,142293,"{""width"":640,""height"":457}",3,2,"{""name"":""polygon"",""all_points_x"":[257.06,246.23,239.33,232.44,227.52,227.52,207.82,191.07,181.22,177.28,175.31,171.38,166.45,159.56,155.62,148.72,144.78,144.78,143.8,132.96,122.13,116.22,117.2,119.17,119.17,123.11,130.01,140.84,153.65,163.5,168.42,177.28,184.18,196,196.98,206.83,224.56,234.41,250.17,261,267.9,282.67,283.66,290.55,305.32,310.25,284.64,283.66,284.64,275.78,272.82,261,259.03],""all_points_y"":[346.2,344.23,342.26,341.27,335.36,333.39,327.48,325.51,320.59,315.66,312.71,299.91,281.19,266.42,252.63,241.8,233.92,227.02,217.17,219.14,206.34,192.55,178.76,163.99,148.23,137.4,125.58,116.71,109.82,100.95,98.98,93.07,91.1,98,102.92,105.88,105.88,106.86,111.79,122.62,142.32,160.05,189.6,209.29,230.96,235.89,245.74,251.65,278.24,306.8,320.59,329.45,346.2]}","{""category"":""dog""}"
000000532426.jpg,118467,"{""width"":500,""height"":333}",1,0,"{""name"":""polygon"",""all_points_x"":[368.51,373.87,375.21,383.25,389.95,400,404.69,411.39,416.08,422.11,431.49,440.87,447.57,447.57,447.57,446.9,446.23,440.87,438.86,437.52,435.51,434.17,431.49,428.81,423.45,425.46,428.81,426.13,419.43,418.09,414.74,413.4,408.71,405.36,405.36,404.69,404.69,404.69,404.02,402.01,400.67,396.65,393.97,392.63,389.28,388.61,383.25,381.24,381.91,386.6,388.61,389.28,389.28,380.57,377.89,373.2,373.2,372.53,369.85,368.51,367.84,367.84,369.85,371.19,370.52,367.17,361.81,359.8,363.15,369.18],""all_points_y"":[174.97,177.65,180.33,175.64,172.96,172.96,176.31,179.66,180.33,174.97,173.63,173.63,175.64,178.32,183.68,191.72,195.07,199.76,203.11,205.79,211.15,218.52,231.92,238.62,245.99,254.03,255.37,256.04,256.04,254.03,251.35,252.02,251.35,248,245.32,233.93,223.88,221.87,219.19,213.83,213.16,211.82,218.52,221.87,231.25,235.27,231.92,229.91,221.2,216.51,213.83,208.47,203.78,209.81,215.17,225.89,231.92,232.59,231.92,226.56,221.2,209.81,205.12,197.75,193.73,189.71,185.69,178.32,172.96,174.97]}","{""category"":""dog""}"
000000169347.jpg,128627,"{""width"":640,""height"":416}",1,0,"{""name"":""polygon"",""all_points_x"":[2.52,47.9,118.5,115.14,139.51,162.2,182.37,204.22,206.74,217.66,230.27,247.92,242.88,228.59,228.59,227.75,226.91,234.47,243.72,249.6,248.76,231.95,201.7,207.58,210.94,164.72,146.23,146.23,147.07,172.28,155.47,156.32,132.78,119.34,94.97,126.06,140.35,150.43,153.79,130.26,121.02,121.02,111.77,94.13,84.04,83.2,0,1.68,1.68,1.68],""all_points_y"":[94.13,110.93,125.22,83.2,92.44,121.86,117.66,111.77,92.44,84.04,77.32,79,94.13,100.01,124.38,133.62,142.87,163.04,185.73,212.62,231.11,252.12,244.56,252.96,284.9,293.3,289.94,289.94,314.31,355.49,367.26,373.98,372.3,357.17,279.01,186.57,197.49,189.93,174.8,152.11,164.72,183.21,201.7,259.68,285.74,289.1,258.84,97.49,97.49,96.65]}","{""category"":""dog""}"
000000328200.jpg,183612,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[457.74,474.19,483.87,474.19,458.71,462.58,493.55,527.42,546.77,574.84,619.35,640,640,638.71,590.32,540,501.29,480,423.87,413.23,394.84,381.29,349.35,344.52,327.1,257.42,249.68,268.06,328.06,347.42,330.97,320.32,257.42,188.71,160.65,156.77,180,219.68,285.48,303.87,320.32,323.23,323.23,357.1,375.48,427.74,451.94],""all_points_y"":[146.71,171.87,192.19,206.71,215.42,229.94,258.97,284.13,290.9,292.84,289.94,289.94,311.23,317.03,313.16,305.42,314.13,331.55,361.55,390.58,422.52,440.9,451.55,464.13,470.9,470.9,425.42,398.32,387.68,382.84,332.52,305.42,311.23,324.77,315.1,301.55,283.16,289.94,277.35,250.26,211.55,154.45,149.61,121.55,114.77,139.94,145.74]}","{""category"":""dog""}"
000000090367.jpg,88823,"{""width"":480,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[474.17,452.15,423.64,386.07,361.46,353.68,343.32,331.66,323.89,312.23,303.16,310.93,321.3,326.48,322.59,320,313.52,331.66,343.32,352.39,351.09,335.55,317.41,310.93,309.64,305.75,301.86,290.2,273.36,250.04,224.13,196.92,176.19,165.83,160.65,146.4,138.62,126.96,136.03,145.1,151.58,159.35,156.76,146.4,141.21,142.51,150.28,164.53,178.79,189.15,178.79,171.01,168.42,169.72,173.6,180.08,183.97,185.26,176.19,161.94,158.06,163.24,176.19,195.63,209.88,215.06,217.65,217.65,215.06,216.36,228.02,250.04,266.88,275.95,281.13,275.95,270.77,265.59,263,264.29,281.13,292.79,309.64,314.82,310.93,309.64,313.52,317.41,330.36,344.62,353.68,353.68,353.68,361.46,367.94,373.12,373.12,386.07,415.87,443.08,470.28,478.06],""all_points_y"":[418.46,408.1,401.62,397.73,389.96,371.82,357.57,342.02,329.07,316.11,303.16,288.91,283.72,265.59,256.52,235.79,233.2,229.31,217.65,200.81,180.08,176.19,177.49,194.33,208.58,221.54,231.9,215.06,195.63,185.26,177.49,180.08,189.15,205.99,212.47,203.4,199.51,203.4,213.77,221.54,239.68,250.04,260.4,274.66,291.5,308.34,318.7,330.36,336.84,342.02,354.98,375.71,392.55,423.64,446.96,472.87,491.01,514.33,536.36,553.2,563.56,577.81,585.59,577.81,564.86,537.65,509.15,480.65,461.21,452.15,463.81,468.99,470.28,471.58,480.65,502.67,525.99,550.61,576.52,580.4,592.06,595.95,584.29,570.04,549.31,528.58,506.56,500.08,503.97,505.26,496.19,483.24,466.4,453.44,441.78,424.94,423.64,422.35,427.53,430.12,424.94,421.05]}","{""category"":""dog""}"
000000242570.jpg,167063,"{""width"":640,""height"":480}",3,0,"{""name"":""polygon"",""all_points_x"":[347.09,349.65,351.44,355.8,353.75,354,352.72,351.44,356.05,360.67,368.35,379.12,385.78,387.06,389.37,388.34,387.57,387.06,387.06,390.9,396.03,401.41,404.23,399.62,395.77,390.9,388.34,388.09,386.55,379.37,364.25,349.65],""all_points_y"":[243.38,229.03,224.16,222.63,219.29,215.19,212.12,207.51,200.33,197.26,195.46,195.98,198.79,203.41,208.53,213.91,216.99,220.32,222.37,224.16,224.93,225.19,228.01,232.36,235.18,236.98,238,242.61,243.64,244.41,244.66,244.41]}","{""category"":""dog""}"
000000242570.jpg,167063,"{""width"":640,""height"":480}",3,1,"{""name"":""polygon"",""all_points_x"":[202.82,215.32,255.37,286.38,287.77,286.15,285.92,282.91,277.59,267.87,255.37,244.26,230.14,216.02,209.53,200.74,191.71,184.77,182.22,181.06,184.3,188.24],""all_points_y"":[219.26,224.59,242.64,242.18,238.01,229.22,221.35,218.57,217.18,211.16,211.16,212.32,214.64,216.26,215.33,215.33,214.64,213.01,213.01,216.72,219.96,221.35]}","{""category"":""dog""}"
000000242570.jpg,167063,"{""width"":640,""height"":480}",3,2,"{""name"":""polygon"",""all_points_x"":[164.59,158.76,151.8,146.34,141.64,137.88,135.63,133.93,143.15,141.08,143.15,145.97,157.82,166.28,174.37,180.01,182.83,176.62,167.6,163.83,162.89,162.52,165.34],""all_points_y"":[240.35,240.35,241.1,243.36,244.67,244.3,242.79,238.65,229.63,223.23,219.1,213.08,211.01,211.01,210.45,211.39,216.28,217.4,220.22,221.54,221.73,236.96,239.59]}","{""category"":""dog""}"
000000399769.jpg,118615,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[583,560.65,561.62,532.47,317.73,319.68,360.49,400.32,400.32,391.58,376.03,364.37,338.14,375.06,420.73,436.28,486.8,528.58,552.87,554.82,573.28,563.56,542.19,540.24,579.11],""all_points_y"":[387.21,421.21,455.22,472.71,474.66,388.18,340.57,294.9,275.47,240.49,186.07,154.98,134.57,120.97,135.55,143.32,140.4,138.46,156.92,176.36,210.36,248.26,291.01,332.79,358.06]}","{""category"":""dog""}"
000000030667.jpg,130812,"{""width"":375,""height"":500}",1,0,"{""name"":""polygon"",""all_points_x"":[106.06,94.95,94.95,95.96,88.89,93.94,93.94,103.03,115.15,115.15,135.35,150.51,150.51,144.44,138.38,138.38,158.59,185.86,207.07,234.34,247.47,269.7,265.66,266.67,255.56,261.62,258.59,239.39,245.45,256.57,244.44,244.44,243.43,250.51,254.55,258.59,267.68,285.86,314.14,311.11,294.95,281.82,264.65,249.49,230.3,209.09,203.03,149.49,114.14,101.01],""all_points_y"":[420.2,405.05,381.82,359.6,337.37,292.93,270.71,254.55,235.35,215.15,195.96,175.76,169.7,169.7,166.67,159.6,142.42,133.33,130.3,139.39,156.57,154.55,169.7,180.81,198.99,213.13,228.28,211.11,227.27,232.32,249.49,256.57,274.75,285.86,302.02,315.15,311.11,314.14,313.13,321.21,343.43,357.58,383.84,402.02,427.27,447.47,453.54,438.38,431.31,418.18]}","{""category"":""dog""}"
000000271785.jpg,201997,"{""width"":640,""height"":424}",1,0,"{""name"":""polygon"",""all_points_x"":[585.64,583.89,584.24,587.74,587.74,588.79,581.79,585.29,591.6,603.86,622.08,624.53,624.18,628.39,628.39,625.23,625.23,627.69,622.08,623.48,618.58,620.68,603.86,597.55,587.74,591.25,589.49,590.9,586.34],""all_points_y"":[245.49,240.93,234.62,227.97,215.35,210.45,202.39,199.23,207.29,207.99,207.99,206.94,214.65,218.86,223.06,233.57,239.53,242.68,242.68,246.89,245.49,224.11,220.26,220.26,235.68,240.58,241.63,246.19,246.89]}","{""category"":""dog""}"
000000417846.jpg,97413,"{""width"":640,""height"":360}",2,0,"{""name"":""polygon"",""all_points_x"":[457.63,452.87,429.4,412.91,391.97,377.7,376.11,370.4,364.06,361.2,351.05,344.71,343.76,341.85,333.6,332.65,332.65,328.21,335.19,341.85,356.44,369.13,392.29,412.91,424.01,424.96,429.72,445.9,459.22],""all_points_y"":[213.15,221.4,221.08,220.44,222.98,222.66,219.17,217.27,213.47,202.68,189.36,186.5,170.96,164.93,165.57,162.71,159.86,153.2,149.07,138.92,138.29,155.42,176.67,191.26,205.85,209.66,214.1,212.51,210.61]}","{""category"":""dog""}"
000000417846.jpg,97413,"{""width"":640,""height"":360}",2,1,"{""name"":""polygon"",""all_points_x"":[344.76,312.1,262.74,233.71,219.19,213.39,229.35,240.97,240.24,226.45,228.63,238.06,249.68,274.35,276.53,297.58,312.1,351.29,365.08,370.16,377.42,340.4,332.42,338.95,344.03],""all_points_y"":[243.58,237.05,225.44,225.44,221.81,210.92,213.1,189.15,172.45,168.82,160.84,155.76,139.79,144.87,156.48,177.53,184.06,184.79,205.11,231.24,246.48,259.55,257.37,249.39,243.58]}","{""category"":""dog""}"
000000343401.jpg,108593,"{""width"":361,""height"":500}",1,0,"{""name"":""polygon"",""all_points_x"":[254.05,261.13,270.24,271.26,283.4,294.53,287.45,296.56,302.63,310.73,310.73,317.81,320.85,320.85,320.85,321.86,321.86,312.75,293.52,278.34,259.11,259.11,246.96,237.85,241.9,243.93,250,251.01],""all_points_y"":[368.93,315.28,360.83,367.91,367.91,367.91,360.83,329.45,316.3,317.31,317.31,315.28,297.06,297.06,280.87,254.55,254.55,266.7,264.68,263.66,265.69,265.69,272.77,293.02,311.23,325.4,345.65,366.9]}","{""category"":""dog""}"
000000280709.jpg,123857,"{""width"":640,""height"":426}",1,0,"{""name"":""polygon"",""all_points_x"":[255.08,261.1,261.96,267.11,275.7,285.15,290.3,295.45,306.62,317.78,327.23,339.25,346.13,347.84,358.15,371.03,377.9,388.21,389.07,380.48,383.92,384.77,380.48,351.28,345.27,333.24,331.52,326.37,344.41,363.3,374.47,381.34,399.38,420.85,430.29,432.01,429.44,396.8,355.57,345.27,342.69,337.54,334.96,326.37,324.65,328.95,347.84,364.16,377.04,388.21,395.94,415.69,431.15,442.32,436.31,418.27,395.08,376.19,362.44,348.7,328.09,305.76,287.72,272.26,257.66,253.37,251.65,245.64,242.2,240.48,229.32,213,211.28,228.46,237.05,237.91,240.48,247.35,261.1,261.1],""all_points_y"":[201.83,171.77,152.02,128.83,110.79,91.9,80.73,72.15,58.4,46.38,22.33,6.87,6.87,19.75,23.19,18.04,7.73,15.46,27.48,39.51,56.69,61.84,72.15,64.42,58.4,63.56,85.89,97.91,114.23,119.38,120.24,133.13,143.43,144.29,140.85,147.73,153.74,158.03,149.44,133.98,141.71,161.47,182.08,194.96,206.13,221.59,225.02,244.78,257.66,282.57,294.59,309.19,310.91,310.05,320.36,326.37,316.92,303.18,277.42,267.11,266.25,261.96,264.53,272.26,284.29,295.45,308.33,346.13,351.28,353.85,360.73,370.17,356.43,340.97,313.49,288.58,268.83,243.92,210.42,187.23]}","{""category"":""dog""}"
000000496252.jpg,137852,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[150.83,140.17,127.06,112.31,107.4,108.21,109.03,104.12,99.2,103.3,95.92,92.65,94.28,117.23,130.34,145.09,159.84,240.96,304.88,412.22,454.83,475.32,464.67,490.89,510.56,532.68,549.89,565.46,580.21,595.78,599.87,589.22,566.28,549.89,529.4,507.28,487.61,467.95,446.64,435.17,424.52,413.04,408.13,411.4,417.14,399.11,379.45,361.42,334.38,323.73,325.36,348.31,386,353.22,326.18,301.6,286.03,238.5,199.17,190.98,178.69,166.39],""all_points_y"":[257.22,273.61,281.81,279.35,270.34,254.77,234.28,223.63,217.07,201.5,191.67,184.3,175.28,168.73,162.99,159.71,158.07,169.55,191.67,214.61,234.28,254.77,316.22,332.61,335.89,339.17,374.4,391.61,398.99,419.47,430.94,437.5,440.78,427.67,399.81,371.94,362.11,352.28,346.54,381.78,388.33,371.13,351.46,330.97,320.32,330.97,348.18,362.11,371.94,353.1,338.35,326.06,314.58,307.21,306.39,301.47,292.46,283.45,271.97,269.52,274.43,272.79]}","{""category"":""dog""}"
000000022599.jpg,62444,"{""width"":500,""height"":375}",1,0,"{""name"":""polygon"",""all_points_x"":[166.04,177.53,160.3,148.81,141.63,145.94,173.58,172.86,171.07,162.45,155.27,149.17,141.27,137.32,150.6,152.76,159.94,169.63,178.25,182.2,176.81,176.45,171.43,166.04,166.04,172.5,173.22,180.4,188.3,196.2,209.48,215.94,219.17,214.5,211.27,210.2,212.71,215.58,213.43,215.94,213.07,210.2,205.17,199.43,201.94,203.02,198.71,193.68,185.79,179.68,177.53,177.89,173.58,169.63,168.91,167.48,166.76],""all_points_y"":[245.08,224.26,231.44,236.47,235.39,231.08,214.21,204.87,203.8,209.18,213.13,207.39,208.46,204.52,197.69,196.62,194.46,176.16,165.39,158.92,151.74,143.49,138.82,131.64,124.1,117.64,117.64,119.08,120.87,121.23,129.13,132,137.02,141.33,139.9,154.26,171.13,196.98,227.85,248.31,259.44,268.78,279.19,275.6,266.62,259.08,248.67,236.11,243.29,247.24,254.77,268.06,277.03,273.8,263.03,254.06,248.67]}","{""category"":""dog""}"
000000104137.jpg,250861,"{""width"":640,""height"":360}",1,0,"{""name"":""polygon"",""all_points_x"":[306.4,323.06,333.92,340.44,342.62,351.31,382.45,395.49,394.77,402.74,402.74,394.04,391.15,405.63,410.7,406.36,394.04,378.83,361.45,346.24,337.55,328.13,320.89,314.37,305.67,305.67,307.85,304.95,300.6,299.15,288.29,262.21,246.28,224.55,184.71,178.19,150.66,144.87,145.59,152.84,158.63,176.74,193.4,197.02,194.85,194.12,195.57,201.37,210.78,215.13,212.23,210.06,218.03,220.93,219.48,230.34,249.18,265.11,281.05,290.46,309.3,316.54,312.19,307.12,303.5,300.6,306.4,312.19,305.67,309.3],""all_points_y"":[307.26,318.12,300.02,256.55,244.24,243.52,226.13,218.89,203.68,188.47,159.49,141.38,130.52,107.34,92.13,83.44,78.37,70.4,68.95,69.67,69.67,70.4,74.74,80.54,85.61,97.92,114.58,116.76,123.27,127.62,126.9,127.62,129.07,129.07,139.21,141.38,194.98,204.4,211.64,223.23,226.13,221.79,221.06,238.45,255.11,273.21,298.57,312.33,313.05,310.88,302.19,289.87,263.07,238.45,226.86,231.93,232.65,236.27,239.89,239.17,245.69,245.69,265.25,274.66,286.25,292.77,298.57,299.29,305.81,308.71]}","{""category"":""dog""}"
000000115721.jpg,132293,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[231.67,235.49,246.53,255.03,260.97,262.25,280.51,296.22,304.29,312.78,330.62,339.11,343.78,345.9,347.18,362.89,377.75,389.22,408.33,416.4,421.49,443.15,433.38,345.05,340.38,338.68,328.49,317.88,302.16,290.27,286.45,285.18,282.21,278.38,262.67,251.63,243.14,228.7,215.96,201.52,188.36,182.84,175.19,170.1,157.78,149.29,142.07,140.37,131.88,124.23,119.14,117.01,111.92,102.15,94.93,76.25,64.78,55.86,49.07,42.27,23.59,16.79,0,0,0,2.78,13.82,40.15,47.79,59.68,70.73,86.86,93.66,101.73,113.19,117.01,117.44,114.89,115.31,118.29,134,161.18,182.84,197.27,215.96,225.73],""all_points_y"":[14.08,23.42,25.97,25.97,32.77,36.59,48.05,58.67,70.99,82.03,101.56,111.33,118.12,125.34,129.59,132.14,135.11,138.93,160.59,186.49,194.99,208.15,213.67,196.26,205.18,215.37,224.71,236.6,240.85,241.7,265.48,280.77,295.63,304.97,313.04,318.56,320.26,323.23,321.11,318.56,315.16,306.25,296.48,291.38,289.69,284.16,271.85,265.05,262.51,256.99,256.56,265.9,270.58,272.27,269.3,273.55,282.47,284.16,280.34,284.16,291.38,287.99,291.38,76.51,30.22,29.79,37.44,37.44,40.41,38.29,35.74,35.74,38.71,42.11,40.84,31.92,26.82,21.73,18.33,11.53,6.86,8.56,8.56,11.11,13.66,11.11]}","{""category"":""dog""}"
000000210958.jpg,95542,"{""width"":640,""height"":428}",2,0,"{""name"":""polygon"",""all_points_x"":[455.67,462.59,463.45,470.37,438.38,406.38,406.38,385.63,374.39,310.41,262.85,242.1,232.59,184.17,121.92,96.84,101.16,96.84,131.43,216.16,282.74,302.63,289.66,300.9,336.35,343.26,338.94,397.74,434.05,458.26],""all_points_y"":[238.64,256.8,276.69,303.49,300.9,322.51,322.51,342.4,376.99,364.02,361.42,349.32,356.23,344.13,358.83,339.81,303.49,284.47,221.35,219.62,236.05,221.35,215.3,185.9,178.12,186.76,205.79,204.06,211.84,241.24]}","{""category"":""dog""}"
000000210958.jpg,95542,"{""width"":640,""height"":428}",2,1,"{""name"":""polygon"",""all_points_x"":[372.77,391.76,407.29,421.96,436.63,447.85,442.67,640,636.82,632.51,609.21,600.58,592.81,576.42,551.4,538.45,522.92,508.25,489.27,486.68,473.73,467.69,452.16,441.81,434.04,434.9,422.82,420.23,415.92,414.19,418.51,432.31,446.98,469.42,470.28,470.28,462.52,460.79,465.97,460.79,460.79,468.56,472.01,446.12,434.9,422.82,405.56],""all_points_y"":[380.64,384.09,392.72,402.21,411.71,416.88,422.06,420.33,117.46,112.28,106.24,101.92,76.9,57.92,51.01,40.66,29.44,22.54,12.18,19.95,26.85,36.34,44.97,53.6,63.96,71.72,79.49,88.12,99.33,112.28,128.67,149.38,156.29,162.33,174.41,179.58,184.76,192.53,210.65,239.99,262.42,285.72,301.25,302.98,306.43,311.61,320.24]}","{""category"":""dog""}"
000000543836.jpg,128711,"{""width"":640,""height"":480}",2,1,"{""name"":""polygon"",""all_points_x"":[231.59,185.11,183.23,183.23,191.21,201.54,207.17,217.97,232.53,244.74,257.41,268.68,285.58,295.91,318.92,335.35,347.09,356.48,305.77,288.4,274.31,249.9,238.63,237.22],""all_points_y"":[281.27,267.19,257.33,250.75,236.67,225.87,222.58,223.52,228.69,231.5,230.56,231.97,233.38,233.85,232.44,229.63,230.1,235.26,251.69,248.41,247.47,260.14,274.7,286.91]}","{""category"":""dog""}"
